  
  
  
  ,P1: 784_100_10
 ,Sample ID, ,3236, , ,5656, , ,7219, , ,7098, , ,3825, , ,521, , ,9886, , ,7389, , ,3064, , ,4544, , ,7773, , ,1340, , ,7894, , ,8463, , ,6930, , ,2898, , ,2190, , ,1866, , ,914, , ,5574, , ,3770, , ,3016, , ,6395, , ,2897, , ,8541, , ,5082, , ,3712, , ,150, , ,2486, , ,3986, 
 , ,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time,H_Diff,OutDiff,Time
Q=4,Baseline,69.80274460464716,7.6467692,0.8048708438873291,71.25994746387005,6.9929393,0.8483564853668213,72.62537626200356,8.8012995,0.7927415370941162,64.73438523709774,7.4877107,0.7829902172088623,66.20488761737943,6.3110876000000005,0.8021543025970459,75.27243360131979,9.0137906,0.8210411071777344,67.25418860837817,7.8672094999999995,0.7917611598968506,61.671779435127974,7.362280800000001,0.7287898063659668,67.8124781884253,6.8518527,0.7813866138458252,71.20099452324212,7.1183755,0.7848076820373535,52.23384717106819,5.28698045,0.7419114112854004,70.0776248127222,8.4464338,0.7417604923248291,50.88838630914688,4.719035,0.7492129802703857,65.60220690071583,6.8976603,0.8145928382873535,76.00860621035099,7.9334679999999995,0.8613946437835693,75.45290256896988,9.058210599999999,0.8406891822814941,63.52502327505499,7.4877081,0.7913024425506592,66.5591986309737,8.1387759,0.8079087734222412,68.50574979186058,6.0953582,0.7550575733184814,54.19681637734175,6.1998852,0.7681365013122559,55.42725823819637,6.315725199999999,0.7465848922729492,38.0871125459671,3.3893361,0.7615828514099121,68.1372016146779,6.6756513,0.7667896747589111,68.80675759911537,6.7818764,0.7853612899780273,65.38942773640156,7.7071136,0.7987270355224609,65.76854019984603,7.5402927,0.7592628002166748,46.21349273622036,4.6164567,0.757164716720581,74.64741270709783,8.2503698,0.7775685787200928,58.73146793991327,6.423033200000001,0.762305498123169,61.27347049117088,7.2090531,0.7563323974609375
 ,QEBVerif(Con),33.777033034712076,6.5776686,0.8309950828552246,36.24663320533,7.747487100000001,0.8507883548736572,35.83316109213047,7.9345821999999995,0.8103373050689697,33.068699181079865,6.8836515,0.7811543941497803,34.28342870622873,6.3067284,0.8376989364624023,37.558060206472874,8.200358999999999,0.8351471424102783,32.21730234101415,6.878489999999999,0.7681982517242432,31.038083773106337,6.8666639,0.7600157260894775,33.7637156881392,6.928787399999999,0.8024444580078125,34.50915545411408,6.682385200000001,0.7903194427490234,30.276644200086594,6.84465461,0.7645163536071777,34.976663663983345,8.305900600000001,0.8155736923217773,29.32689133286476,5.9033283999999995,0.765709638595581,33.66270034201443,7.0623293,0.8015720844268799,37.13159570097923,7.1928491999999995,0.9099841117858887,37.40334568778053,8.261549,0.8387417793273926,32.74413172341883,7.183723199999999,0.8104798793792725,33.19056326150894,7.534700000000001,0.8143310546875,33.31868560239673,6.5831246,0.7728230953216553,30.078895963728428,7.1223778,0.7613892555236816,30.00404028594494,6.3336209,0.7889363765716553,24.3472198843956,5.0061438,0.7659778594970703,34.87127758562565,7.4993069000000006,0.7908411026000977,33.958676636219025,6.665957499999999,0.8262979984283447,33.39138488471508,6.8664362,0.839777946472168,33.077759735286236,7.1587443,0.7689783573150635,26.189968343824148,5.41411046,0.7434432506561279,36.32038801442832,7.5290748999999995,0.7895486354827881,28.36335713416338,5.7572817999999994,0.7525608539581299,30.8683048337698,6.9738218,0.7559034824371338
 ,QEBVerif(sym),35.54366184026003,3.1763388599999995,1.34602952003479,38.76318760961294,3.4460550000000003,1.4162249565124512,37.920057200593874,3.6705752,1.4843273162841797,34.511063262820244,3.2719945,1.3408808708190918,35.84039341285825,2.8428085,1.3812682628631592,40.501289285719395,3.9945681399999997,1.3568000793457031,34.37708297744393,3.26362864,1.31229829788208,31.960724841803312,2.9868909500000003,1.25118088722229,36.260533913969994,3.2563043,1.364189863204956,36.4582062382251,3.09573144,1.319951057434082,32.271036595106125,2.6846023,1.2764904499053955,35.932757422327995,3.5634967,1.262108325958252,32.036761820316315,2.4536491,1.2618529796600342,36.054616617038846,3.3431826,1.3582406044006348,39.95552537962794,3.4665959,1.3107764720916748,39.99691073456779,4.224596,1.3735971450805664,35.32331878785044,3.2697602000000003,1.3341937065124512,36.06415070593357,3.6028301000000003,1.3767800331115723,35.08093414455652,2.84238424,1.3457047939300537,32.25666857510805,3.0169539,1.27978515625,32.07654605805874,2.80073246,1.3506653308868408,25.78742742538452,1.9233992,1.278334379196167,36.979407139122486,3.1215614,1.310227394104004,36.79017974436283,3.1176537699999995,1.36262845993042,36.42565478384495,3.4118872799999997,1.3182575702667236,34.384257428348064,2.9591176027,1.2623810768127441,26.79625642299652,2.1762936,1.270965814590454,37.863295095041394,3.3970186399999998,1.33369779586792,29.86061791330576,2.6659567600000003,1.2994000911712646,32.1897025257349,3.1774676800000003,1.3969104290008545
 ,QEBVerif(sym-),33.58014604821801,3.1763388599999995,1.3488426208496094,36.05317876092158,3.4460550000000003,1.4148287773132324,35.638012206880376,3.6705752,1.3281383514404297,32.90891042351723,3.2719945,1.3289029598236084,34.11513713747263,2.8428085,1.3355140686035156,37.359954454004765,3.9945681399999997,1.4619426727294922,32.033771593123674,3.26362864,1.3024508953094482,30.873567920178175,2.9868909500000003,1.2904727458953857,33.58282187953591,3.2563043,1.3651201725006104,34.30288949795067,3.09573144,1.3121984004974365,30.1613048017025,2.6846023,1.296820878982544,34.78716488182545,3.5634967,1.2682700157165527,29.213173002004623,2.4536491,1.3577640056610107,33.49113734252751,3.3431826,1.3898632526397705,36.925224870443344,3.4665959,1.3644068241119385,37.19233383098617,4.224596,1.405487060546875,32.577082792297006,3.2697602000000003,1.3249406814575195,33.0125598013401,3.6028301000000003,1.3672194480895996,33.1359877102077,2.84238424,1.332249402999878,29.95695672184229,3.0169539,1.2937254905700684,29.872975930571556,2.80073246,1.2396526336669922,24.268162071704865,1.9233992,1.3008739948272705,34.69855476915836,3.1215614,1.3117036819458008,33.768228352069855,3.1176537699999995,1.3914525508880615,33.225809052586555,3.4118872799999997,1.3262689113616943,32.91555856913328,2.9591176027,1.2916600704193115,26.093510325998068,2.1762936,1.2418253421783447,36.12813275586814,3.3970186399999998,1.335538387298584,28.209374852478504,2.6659567600000003,1.3010985851287842,30.7062656134367,3.1774676800000003,1.3030169010162354
Q=6,Baseline,72.92774471268058,7.9592694999999996,0.7924325466156006,76.7599475691095,8.1804393,0.8389129638671875,76.18787619285285,9.5512995,0.8026025295257568,67.6093852519989,8.112710700000001,0.7590081691741943,70.82988765090704,7.1235876000000005,0.8187227249145508,80.14743350446224,9.951290400000001,0.8560352325439453,71.3166886381805,8.804709299999999,0.7849674224853516,66.17177952826023,8.2997808,0.7342727184295654,72.5624782294035,7.6643524,0.8118484020233154,76.32599452137947,8.180875499999999,0.7656064033508301,58.171347081661224,6.7244804,0.7552905082702637,77.5151246637106,10.071434,0.7574656009674072,58.138386368751526,6.094035,0.7477164268493652,71.28970711678267,8.0226603,0.7803857326507568,81.19610606878996,8.995968,0.7970452308654785,79.2654026299715,9.995710599999999,0.8029036521911621,66.71252326015383,7.8002081,0.7871966361999512,68.62169866077602,9.0137759,0.8114063739776611,73.25574978813529,7.2203581,0.814154863357544,56.63431625068188,6.5748852,0.7378790378570557,59.55225835740566,7.1907253,0.7888755798339844,43.46211248263717,4.2643362,0.7419905662536621,75.63720172643661,7.8631515,0.7694225311279297,71.61925753578544,7.0943764,0.7846863269805908,67.01442781090736,7.3946136,0.7810225486755371,71.39354020729661,8.4777927,0.7274627685546875,49.52599275112152,5.74145668,0.7887513637542725,78.70991262514144,9.000369599999999,0.8013420104980469,63.35646805167198,7.173033,0.7561097145080566,66.39847041061148,8.2715531,0.7664210796356201
 ,QEBVerif(Con),9.086979765444994,1.7763732600000002,0.8129229545593262,10.240976695902646,2.0659296,0.8459696769714355,10.235276024788618,2.2001587000000002,0.8049287796020508,13.096792727708817,2.7012592,0.7721049785614014,11.343019995838404,2.27147853,0.8155393600463867,10.06077891588211,2.2504598,0.8337082862854004,8.551423471421003,1.88771594,0.7785651683807373,9.550645936280489,2.0344602,0.7421712875366211,9.675975903868675,2.02836003,0.811164140701294,8.990525931119919,1.8343999599999998,0.7691323757171631,13.387106627225876,2.93724163,0.7489066123962402,10.273399263620377,2.4804340000000002,0.7648630142211914,11.297745779156685,2.333245,0.7849042415618896,9.785082200542092,2.1322324,0.8148341178894043,10.059710755944252,2.0189076999999997,0.7999105453491211,10.224486457183957,2.3967389,0.8376815319061279,9.451480964198709,1.9761034,0.8162655830383301,9.020617110654712,2.1383755,0.797335147857666,8.766099218279123,1.76007566,0.7889139652252197,12.616194069385529,3.2826587,0.7569670677185059,9.976669743657112,2.12458845,0.7585129737854004,10.713823400437832,2.0248144000000003,0.7621197700500488,12.041966319084167,2.55640446,0.7924532890319824,9.22893736883998,1.7805751,0.8278908729553223,11.040527328848839,2.13588265,0.7768166065216064,11.374023411422968,2.2751581300000003,0.7647273540496826,12.133983947336674,2.5148078,0.7567367553710938,9.986909891478717,2.0334855999999997,0.7918446063995361,8.406801551580429,1.7518311,0.7726287841796875,9.237362274434417,2.06499707,0.7733182907104492
 ,QEBVerif(sym),14.113235514611006,1.26563305,1.3659932613372803,16.029334002174437,1.72932476,1.4556379318237305,13.804810767993331,1.3700298,1.3366954326629639,15.918804727494717,1.6669819399999999,1.4522080421447754,15.395512711256742,1.59283053,1.4237046241760254,15.014967553317547,1.64926166,1.431095838546753,11.992029439657927,1.29589245,1.341944694519043,10.722628690302372,1.01841706,1.2553093433380127,13.185165166854858,1.4477592000000001,1.4084668159484863,12.705530799925327,1.21209734,1.3595771789550781,16.263899952173233,1.7316410000000002,1.3037607669830322,12.175422206521034,1.37022035,1.283376693725586,14.82179394364357,1.4481791400000001,1.3165597915649414,13.159951383247972,1.4751994,1.3712449073791504,14.125132970511913,1.7978562999999999,1.4519195556640625,16.593433007597923,2.28423874,1.4152655601501465,13.078519442118704,1.25195479,1.3711960315704346,14.975606454536319,1.90658487,1.3825879096984863,10.801590073853731,0.97649866,1.3168139457702637,15.056024588644505,1.8729901000000004,1.274641752243042,12.325132682919502,1.21580357,1.2869024276733398,12.369395069777966,0.9972011999999997,1.3126683235168457,15.482156500220299,1.52541706,1.3415179252624512,14.63942151889205,1.5298818600000001,1.3675916194915771,14.153457462787628,1.41348441,1.403374195098877,13.11009981483221,1.26065831,1.2841942310333252,13.78436192125082,1.3972790000000002,1.3458735942840576,13.246008614078164,1.26323375,1.3817365169525146,10.844955027103424,1.28588079,1.3247480392456055,12.550582276191562,1.40616111,1.3433897495269775
 ,QEBVerif(sym-),8.916763331741095,1.26563305,1.3795223236083984,10.058102344162762,1.72932476,1.5247514247894287,10.065131973475218,1.3700298,1.38100266456604,12.95877331495285,1.6669819399999999,1.3826220035552979,11.181117210537195,1.59283053,1.409114122390747,9.875684782862663,1.64926166,1.4282047748565674,8.38377208635211,1.29589245,1.345292329788208,9.4126883931458,1.01841706,1.3108718395233154,9.507859200239182,1.4477592000000001,1.3424322605133057,8.81615136563778,1.21209734,1.3153510093688965,13.274991750717163,1.7316410000000002,1.2899534702301025,10.10903936624527,1.37022035,1.2877049446105957,11.179204061627388,1.4481791400000001,1.3198187351226807,9.622509250417352,1.4751994,1.3726837635040283,9.882003590464592,1.7978562999999999,1.3482725620269775,10.04055935330689,2.28423874,1.4193203449249268,9.300030881538987,1.25195479,1.3725571632385254,8.863434491679072,1.90658487,1.3815975189208984,8.610538516193628,0.97649866,1.3133115768432617,12.498884290456772,1.8729901000000004,1.2941126823425293,9.852623164653778,1.21580357,1.3619470596313477,10.630949191749096,0.9972011999999997,1.3177289962768555,11.876300185918808,1.52541706,1.3539583683013916,9.065034355968237,1.5298818600000001,1.380309820175171,10.890674456954002,1.41348441,1.3684351444244385,11.22292933985591,1.26065831,1.2597179412841797,12.036970421671867,1.3972790000000002,1.2956204414367676,9.805728415958583,1.26323375,1.3523740768432617,8.26518514752388,1.28588079,1.3392984867095947,9.08637543907389,1.40616111,1.338336706161499
